state,admin1_pcode,township,admin3_pcode,total_population_2021proj,food_security_pin_2022,food_security_target_2022,conflict_events,battles,explosions_remote_violence,protests_and_riots,strategic_developments,violence_against_civilians,fatalities,conflict_score,flood_count,flood_prob,vul_score_2019,unsafe_water_2019,poor_housing_2019,no_middle_school_2019,no_electricity_2019,no_id_card_2019,female_illiteracy_2019,child_dependency_2019
Sagaing,MMR005,Kalewa,MMR005028,59267.67586886143,9062,905.7972813338224,9,2,2,0,5,0,30,0.00909317198856337,4,0.26666666666666666,0.4653509436022438,0.13367968609543934,0.0898932951409827,0.6383192265230337,0.6489083977557666,0.1684215125169295,0.01515295284479023,0.4309386927091472
Sagaing,MMR005,Mingin,MMR005029,109607.18132800511,16759,1676.1062042242895,185,66,24,0,58,37,540,0.28101399448268766,5,0.3333333333333333,0.4346588717468493,0.11350496179624456,0.10340878528834146,0.6813542174769209,0.7463575136760989,0.22365004726180648,0.07008342849304637,0.45844516223250775
Sagaing,MMR005,Kanbalu,MMR005007,310412.7719640728,47462,4745.788726074859,103,13,25,1,39,25,96,0.0963570670389302,3,0.2,0.41159125551970527,0.1285136783458986,0.10392027267768676,0.6847491990876422,0.6166583635815521,0.32567907098838733,0.09194991663909662,0.3986637597669066
Sagaing,MMR005,Kyunhla,MMR005008,109317.31248515344,16715,1670.5384196395844,40,7,8,0,16,9,49,0.06837506194964024,1,0.06666666666666667,0.3652325673696589,0.05976619483867705,0.10364835080987628,0.6872328529947518,0.5541740956752397,0.2148476493796644,0.1232073813924356,0.3845124776917251
Sagaing,MMR005,Katha,MMR005020,176162.5379959527,26935,2694.474877734948,134,56,34,0,41,3,533,0.1565249951850941,8,0.5333333333333333,0.38423090639650714,0.04090034939159824,0.0613759145453672,0.6278537683346113,0.6493501441871756,0.31175489063549944,0.05355819772505606,0.5027014916584066
Sagaing,MMR005,Indaw,MMR005021,126309.298023187,19313,1930.7308707400512,33,12,13,2,4,2,96,0.04532865860582544,1,0.06666666666666667,0.4293123090889017,0.08997783678197158,0.05501597963120253,0.6814967105263158,0.4849641006346521,0.15131447342100002,0.0656405992482792,0.5039241802219993
Sagaing,MMR005,Tigyaing,MMR005022,136485.16475648366,20869,2087.141840512734,123,32,49,0,25,17,439,0.14580404727983662,6,0.4,0.3648826193129648,0.03798499948535219,0.06259189169547469,0.672473186214781,0.6636109531725605,0.2566675266844404,0.04784441702364796,0.4439381332078611
Sagaing,MMR005,Banmauk,MMR005023,118329.50284932094,18093,1808.7419382527696,1,1,0,0,0,0,3,0.00109120929047594,2,0.13333333333333333,0.4015882536595336,0.05091719030153367,0.05755348542538261,0.7804929672317253,0.744037610728488,0.2611048295913423,0.22082291462231685,0.5163949480095028
Sagaing,MMR005,Kawlin,MMR005024,152598.09152108652,23332,2332.7752023051985,67,15,18,3,21,10,244,0.09425896617657772,1,0.06666666666666667,0.34124915575462633,0.03892784467555466,0.05106359087518259,0.6964967994839478,0.43111924439505905,0.24851752021563345,0.06410578592393722,0.37713672471645826
Sagaing,MMR005,Wuntho,MMR005025,77083.05696050264,11786,1179.4001948683065,8,2,3,0,1,2,20,0.01109038822719742,1,0.06666666666666667,0.34872922890783,0.02793590935749466,0.04973838957568043,0.7297085143126276,0.5086974496975329,0.1929600707735756,0.06249619567456324,0.4470562488904373
Sagaing,MMR005,Pinlebu,MMR005026,117594.32824788554,17980,1797.98272125588,44,18,6,1,13,6,128,0.09583182475470851,1,0.06666666666666667,0.4501376571219427,0.1118809714121094,0.05348309826291269,0.8271241480212682,0.7406327635526618,0.2794392310495627,0.10890514196638,0.49598952698794896
Sagaing,MMR005,Mawlaik,MMR005031,53892.49928293797,8240,823.9836862868669,6,2,3,0,0,1,17,0.00685455495684513,4,0.26666666666666666,0.4188331594755737,0.02641074350793587,0.02932597554242209,0.7193314889907909,0.8615322319171679,0.1849733683512923,0.1644804708551768,0.474277170422029
Sagaing,MMR005,Paungbyin,MMR005032,118356.80933451712,18097,1810.324443421459,12,3,1,0,8,0,38,0.01152597009173546,4,0.26666666666666666,0.45638736342255576,0.03215337203321677,0.03082595250229564,0.6922870915907874,0.8956857956182445,0.24607550482879725,0.3238685388622061,0.577202879274531
Sagaing,MMR005,Monywa,MMR005012,390792.56188729784,59752,5974.781736716537,305,42,104,15,79,65,251,0.3231768982191175,4,0.26666666666666666,0.24638216818151443,0.04521764604242381,0.05800039103132571,0.5520770620108368,0.1768102380702271,0.23464684762856913,0.0905631938182082,0.29930343287831096
Sagaing,MMR005,Budalin,MMR005013,129746.76440961284,19838,1984.171987084778,91,17,36,0,19,19,151,0.08884963997724579,1,0.06666666666666667,0.3810344712050183,0.0824258967462066,0.06061597671367335,0.7051627617665354,0.4476534392810285,0.1870860764709923,0.09097551001142916,0.3788568920608796
Sagaing,MMR005,Ayadaw,MMR005014,163596.30355856032,25014,2500.6125786130374,105,24,33,0,28,20,140,0.09240317495453368,1,0.06666666666666667,0.3725330991625524,0.08418491980502323,0.0677604276740128,0.7970493334926723,0.49246828934620096,0.28344511118955174,0.15327339515998709,0.33620083944158213
Sagaing,MMR005,Chaung-U,MMR005015,111279.17842155536,17015,1700.541485562975,72,18,24,1,17,12,294,0.09569730332900718,1,0.06666666666666667,0.31662004859027393,0.06158725528719781,0.06627232846929429,0.6752895196296711,0.38472571626399366,0.24020931426148665,0.07249095723878848,0.31453631254645953
Sagaing,MMR005,Lay Shi,MMR005035,11018.166776655537,1685,167.533528801838,1,0,1,0,0,0,0,6.774249454037838e-4,2,0.13333333333333333,0.5407025741971399,0.2314315678884852,0.2226468413271125,0.6231560125167634,0.8312423676096781,0.21484375,0.17140396053804025,0.7480379810587182
Sagaing,MMR005,Lahe,MMR005036,57088.40830032074,8729,873.1182531040208,NA,NA,NA,NA,NA,NA,NA,0,1,0.06666666666666667,0.7345496129987232,0.30768142791412356,0.24986042227039976,0.8837979094076656,0.9520711598523052,0.5244895338384487,0.33059859256790797,0.7841513977928858
Sagaing,MMR005,Nanyun,MMR005037,54591.96540373222,8347,835.288948932148,1,1,0,0,0,0,6,0.00151073961557671,1,0.06666666666666667,0.6943409155630895,0.3667980720989113,0.2644195956241519,0.8526031731261341,0.9490011889565052,0.47122957406911326,0.297087012052846,0.7767702445713229
Sagaing,MMR005,Sagaing,MMR005001,322630.3235904986,49330,4932.98235236441,111,14,32,4,47,14,96,0.1027532987816702,6,0.4,0.26272131533998816,0.09618676046943218,0.0987673872208016,0.601169597175987,0.2447520500280297,0.22260279215013937,0.08425961257064901,0.30948856298488825
Sagaing,MMR005,Myinmu,MMR005002,112361.98558452666,17180,1717.9852405393876,81,21,37,2,13,8,177,0.09811736195857183,4,0.26666666666666666,0.33047263129201937,0.117302946336514,0.11943816043601271,0.7342556607595696,0.4073706132483451,0.2006385095612433,0.12759453791893216,0.2914763687585667
Sagaing,MMR005,Myaung,MMR005003,111758.09216191898,29794,2979.5686885229857,142,24,42,0,55,21,307,0.14648830943105762,4,0.26666666666666666,0.3473731511598809,0.125805269872045,0.1162086015773278,0.6608922275026828,0.5032027451551249,0.21993290745435823,0.0834508306676674,0.3056388399170787
Sagaing,MMR005,Shwebo,MMR005004,280213.89983596734,42845,4283.529523182369,179,21,58,13,50,37,252,0.29224734536792585,3,0.2,0.27444563104357733,0.08894619187540989,0.09471468003051985,0.5917619304482327,0.4211964600554338,0.28041026367139965,0.10572457023893242,0.3063845630208306
Sagaing,MMR005,Khin-U,MMR005005,153816.38086060813,23519,2352.1475458965847,266,56,60,2,81,67,347,0.24830266665027828,4,0.26666666666666666,0.3992958956469807,0.10472899624173763,0.1021984085702233,0.7388056133304646,0.6731671239888785,0.2563945160630243,0.09157948571905872,0.3412140971896864
Sagaing,MMR005,Wetlet,MMR005006,206075.74227892887,31509,3151.101903850658,127,20,29,1,49,28,176,0.1156294286241967,1,0.06666666666666667,0.3828999778805717,0.1595396260859543,0.11009030569525637,0.7123312041476763,0.6773183825641511,0.283015340826861,0.13000302947316508,0.31574029036433543
Sagaing,MMR005,Ye-U,MMR005009,124234.00514827788,18995,1900.462173678917,143,24,42,0,50,27,266,0.18993547341556416,2,0.13333333333333333,0.35284213707545803,0.05748340298292224,0.09125936344122716,0.6823987515340677,0.6395609845640001,0.2464930477109819,0.08377565071596561,0.3877371242355296
Sagaing,MMR005,Tabayin,MMR005010,147890.87357303873,22613,2260.74857103089,175,26,49,1,72,27,347,0.1775263466489167,1,0.06666666666666667,0.402831541510286,0.10447184449449548,0.10095621036018516,0.7365938462718429,0.6985636895109658,0.2644170278204949,0.21603861848233105,0.4008334247038316
Sagaing,MMR005,Taze,MMR005011,173406.68349000052,26514,2650.611866272992,181,17,57,1,58,48,302,0.24995230898876497,1,0.06666666666666667,0.40542661040128813,0.04591408352197099,0.09276334989787743,0.7260652650359585,0.6622204188305076,0.2647346969300377,0.09653878998034678,0.4199452859088289
Sagaing,MMR005,Tamu,MMR005030,120641.10184612,18446,1845.3976384542725,63,30,8,2,12,11,200,0.08200918378679437,1,0.06666666666666667,0.336854793134724,0.02384504176546587,0.02384504176546587,0.501228411132705,0.5509999999999999,0.1715351434226936,0.04000000000000003,0.5640000000000001
Sagaing,MMR005,Yinmarbin,MMR005016,148589.28944440238,22719,2272.0697665373496,296,87,76,5,83,45,556,0.3270714236572799,3,0.2,0.36886275740119423,0.07771447730733502,0.09446918905145438,0.7763518311859592,0.5413744927149028,0.17781397371719976,0.05472896744090724,0.3700606664558901
Sagaing,MMR005,Kani,MMR005017,141301.6086453162,24570,2457.013403886237,263,80,48,0,96,39,566,0.28351587409653684,3,0.2,0.3862805902989558,0.09396360165029764,0.07960721272096065,0.7435443107521564,0.5923297189716212,0.2692665148063782,0.0476363403124361,0.40875075535178024
Sagaing,MMR005,Salingyi,MMR005018,127928.78264520613,19560,1955.9689138488495,55,10,22,0,10,13,130,0.06885651141293962,4,0.26666666666666666,0.28343701749562905,0.08332285436513441,0.09282282578930504,0.6826515428025943,0.34382966023059774,0.24496827720839431,0.04985667844037704,0.3386860150032644
Sagaing,MMR005,Pale,MMR005019,151242.21950615355,23125,2311.5065690822457,193,79,53,0,41,20,610,0.24040219535271237,1,0.06666666666666667,0.37694744765458543,0.1131157699749734,0.1020321608624957,0.7735460880000979,0.5089498756799439,0.210648108905352,0.09659713857075054,0.3903243296704248
Shan (East),MMR222,Kengtung,MMR016001,190678.0710663969,70170,25000,7,0,0,0,5,2,2,0.00468251516135638,1,0.06666666666666667,0.303241648232242,0.088125684657493,0.08738179718267686,0.7009520512376666,0.3074747726896296,0.1535207563160279,0.3358400862795509,0.4005456253402071
Shan (East),MMR222,Mongkhet,MMR016002,49472.748796437016,7000.010935993042,0,NA,NA,NA,NA,NA,NA,NA,0,1,0.06666666666666667,0.4505432968051223,0.16482326824273175,0.1680995868690269,0.9366102990350624,0.39999558868271406,0.47586551754566586,0.5930088394851297,0.4514581144945487
Shan (East),MMR222,Mongyang,MMR016003,119598.77030615482,44012,10000,NA,NA,NA,NA,NA,NA,NA,0,1,0.06666666666666667,0.46598106868571154,0.12475034507444464,0.11216377824804724,0.9055444574271608,0.3125591512449022,0.7531616368346958,0.5361718080719758,0.3965597730563375
Shan (East),MMR222,Mongla,MMR016005,47850.61860323728,6999.989010072383,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.29849316867760134,0.07131079137272472,0.10234680508740444,0.6288468041934393,0.17802895658921716,0.35533488045766104,0.45649327826232383,0.21693090197480625
Shan (East),MMR222,Mongping,MMR016007,76476.77232090256,10999.823250005877,0,3,0,3,0,0,0,0,0.00203227483621135,1,0.06666666666666667,0.4919339907843765,0.12140130807336875,0.1002056621463785,0.8862063517143308,0.6055495567581621,0.34773869346733666,0.4651978658336249,0.44317715000096114
Shan (East),MMR222,Monghsat,MMR016006,116270.07026586276,42787,10000,1,0,0,0,1,0,0,4.399321831995495e-4,NA,0,0.4016726514191116,0.07510179087798319,0.08276079239358464,0.846054713995026,0.4204186207152972,0.42504504981980074,0.4463200896001953,0.4829134408999274
Shan (East),MMR222,Mongton,MMR016008,77872.24870628536,11500.005006632337,0,1,1,0,0,0,0,6,0.00151073961557671,1,0.06666666666666667,0.4100272651029453,0.08395062918697396,0.09333088923471822,0.8456414160639513,0.6020430327216867,0.4859683349591055,0.40234206857714094,0.37280626856207566
Shan (East),MMR222,Tachileik,MMR016009,197003.26777179833,72497,25000,26,1,8,2,13,2,3,0.02550701483035162,2,0.13333333333333333,0.2278321836507868,0.02420196957283082,0.02420196957283082,0.6578844837571737,0.21900000000000017,0.1273690463034589,0.34099999999999997,0.4289999999999999
Shan (East),MMR222,Monghpyak,MMR016010,33949.185057131006,4499.891905693609,0,2,0,0,0,2,0,0,8.79864366399098e-4,1,0.06666666666666667,0.4894172559678072,0.2562854825628549,0.4856447688564476,0.7627463863337713,0.8622871046228711,0.14163925913103692,0.6472812187256756,0.5607780442312816
Shan (East),MMR222,Mongyawng,MMR016011,88761.63091419675,12999.88849307263,0,3,0,3,0,0,0,0,0.00203227483621135,1,0.06666666666666667,0.5402572232143704,0.3652302861130496,0.43300767620376823,0.8775809876654769,0.7406373575250058,0.4315229589091636,0.7995890155053241,0.4083444791202259
Shan (North),MMR222,Pangwaun,MMR015007,107879.43518432548,21000.19458355443,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.6846348311461784,0.6215190779583363,0.5127425012527741,0.9679558583529776,0.7006228076455008,0.980470650375992,0.8460505937016004,0.7014624860432339
Shan (North),MMR222,Mongmao,MMR015008,78532.21126434059,14000.070850397218,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.6259590325249597,0.46476783149832457,0.510387745332695,0.952322530075316,0.456677836285304,0.9751531393568148,0.8197523754678951,0.6757394392430526
Shan (North),MMR222,Hopang,MMR015021,67885.03753733159,11000.134820677367,0,NA,NA,NA,NA,NA,NA,NA,0,1,0.06666666666666667,0.5197781233567023,0.4568473609129815,0.3748662624821684,0.8403409703988778,0.4617510699001427,0.6438255929066414,0.6592600411674672,0.590356200168712
Shan (North),MMR222,Laukkaing,MMR015022,105382.9101541064,14000.031636486983,0,4,1,1,0,2,0,3,0.00264849860227882,1,0.06666666666666667,0.39039292282401056,0.479612673736908,0.1543705948224754,0.7443032123873353,0.10473618338712865,0.3993884368769869,0.5874787579175035,0.5227238613052252
Shan (North),MMR222,Konkyan,MMR015023,66731.76963285124,20999.750961023416,0,1,1,0,0,0,0,7,0.00165058305727697,NA,0,0.6483777900163834,0.6262286601138127,0.45421624418003104,0.9404826150643744,0.8430419037765132,0.5334340845872484,0.8047320884357511,0.6208242581959098
Shan (North),MMR222,Kyaukme,MMR015012,191221.37357631105,73689,18421.81763278474,156,58,29,9,31,29,26,0.1723504353198333,1,0.06666666666666667,0.2867990975517105,0.09109037342478812,0.08692005016586088,0.7229843456067591,0.4324954062151034,0.2601281476446,0.2474808074372317,0.45329364991934096
Shan (North),MMR222,Nawnghkio,MMR015013,166481.66603385995,61265,15315.68673129252,26,7,4,4,8,3,55,0.04407529080747537,1,0.06666666666666667,0.26556897683599845,0.08374710292131723,0.06322341009227798,0.7445470224206148,0.491222663363498,0.2356968335437745,0.09530852410607636,0.4108062582404288
Shan (North),MMR222,Hsipaw,MMR015014,195720.0072422465,72220,18055.779324188505,85,26,16,4,20,19,34,0.0854240133768631,2,0.13333333333333333,0.33688516035178706,0.11617761824493691,0.10436946151878385,0.7966205904634336,0.4878683100987454,0.444288018563586,0.3140246234480913,0.4317326604767195
Shan (North),MMR222,Namtu,MMR015015,56022.37721350035,21014,5254.243307624785,71,32,11,1,17,10,6,0.05571568184478558,1,0.06666666666666667,0.2836563453324648,0.09641425449299355,0.09227709227904404,0.6775562155282138,0.3611329245575813,0.23779870392871605,0.3040775433719789,0.4999940285011906
Shan (North),MMR222,Lashio,MMR015001,359318.5035149055,132229,40000,105,27,25,14,25,14,36,0.14439702879636812,2,0.13333333333333333,0.34900550964684884,0.1512338244591594,0.17537398917435956,0.64130347836253,0.3482415104738942,0.33559267636630397,0.31501083161720184,0.44262828965613543
Shan (North),MMR222,Hseni,MMR015002,62954.20616923541,23336,5834.027032555601,42,29,6,0,4,3,81,0.04090912840760888,2,0.13333333333333333,0.4402848407281518,0.15865535294916736,0.1865214548541737,0.7261543704208553,0.5742557330496414,0.24978173759262168,0.3788499083520902,0.482556069032108
Shan (North),MMR222,Mongyai,MMR015003,65969.59065166286,24277,6068.79766679279,12,0,5,0,1,6,2,0.01071624587949336,1,0.06666666666666667,0.6193583483499533,0.3995335677253049,0.3586168928436842,0.9047728693135094,0.6923543234797843,0.536811384261429,0.5343698181011967,0.45758804205767256
Shan (North),MMR222,Tangyan,MMR015004,191994.6630382747,70654,17664.491014127285,9,0,1,0,2,6,1,0.00875070536527966,2,0.13333333333333333,0.6337667663772659,0.3415258448146912,0.3012693097139147,0.9172366958883812,0.7254620968617562,0.5748920998311128,0.6544568164938285,0.5355459067448501
Shan (North),MMR222,Kunlong,MMR015020,65300.73970898736,24031,6008.331965114499,6,5,1,0,0,0,0,0.00403581977227966,1,0.06666666666666667,0.594354446778756,0.6478060046189377,0.39780600461893767,0.8604480777387884,0.956793687451886,0.31894489874945897,0.6485163658611196,0.6630002964719834
Shan (North),MMR222,Pangsang (Panghkam),MMR015005,117739.98687244032,43328,10831.921208308622,1,1,0,0,0,0,0,6.716789653751758e-4,NA,0,0.5614917158331816,0.38533754633286743,0.484444309412408,0.8082727901747103,0.5182597071155133,0.8497734875510733,0.7222701149425288,0.5454518126615764
Shan (North),MMR222,Narphan,MMR015006,129081.56564790812,47502,11876.495981105403,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.6992019397840528,0.5201529683137064,0.5965157217433531,0.9743568114719529,0.7871797984703168,0.9779366463237432,0.8624924152677049,0.6833159430809479
Shan (North),MMR222,Matman,MMR015024,21923.200665902245,8068,2017.0655408666244,NA,NA,NA,NA,NA,NA,NA,0,1,0.06666666666666667,0.7559578209622253,0.9341470765521398,0.8021398432790837,0.9420253794476238,0.8845690174804098,0.5151822595840279,0.8392004245533345,0.7371091980063434
Shan (North),MMR222,Mongmit,MMR015017,70362.67475023259,25893,6472.633943680719,11,0,1,0,5,5,2,0.00866469114969735,2,0.13333333333333333,0.2833259298721227,0.06543070615331245,0.13697360812163625,0.6587166382737082,0.6069390224750001,0.26989748735808594,0.08800186049698482,0.4406481160982539
Shan (North),MMR222,Mabein,MMR015018,52661.4567789598,19379,4845.1459807339925,3,1,0,0,2,0,0,0.00155154333177427,1,0.06666666666666667,0.26401148486893405,0.01997664575805481,0.13882782192848733,0.689885649863102,0.6194638301943479,0.2032141005702437,0.02820314271871582,0.4125206879185207
Shan (North),MMR222,Muse,MMR015009,190888.0591530508,71329,17832.644545071726,339,191,49,12,56,31,323,0.3393128243013844,1,0.06666666666666667,0.2400900969055186,0.02137046937684128,0.02828845068067971,0.6060049705572845,0.0591427391806498,0.2114684142886558,0.17949458847492109,0.34347703181869443
Shan (North),MMR222,Namhkan,MMR015010,118919.91993078151,32000.474803373258,0,58,13,16,4,9,16,25,0.06924923104979042,1,0.06666666666666667,0.30785794844933106,0.03880394115249329,0.04477150350699294,0.6691910754723985,0.12044822636281392,0.28078065735858804,0.21569661108149296,0.4100300548684813
Shan (North),MMR222,Kutkai,MMR015011,194046.7688374802,74366,18591.573253793504,145,98,11,9,9,18,66,0.17007972654049597,NA,0,0.3259508930340895,0.05737683478495485,0.04691429488342099,0.7628971333954259,0.17439880255361695,0.46796082888606205,0.2676764833967876,0.5325460787592979
Shan (North),MMR222,Namhsan,MMR015016,80222.11539026989,18000.159464011853,0,33,9,5,1,8,10,10,0.03090302422433167,1,0.06666666666666667,0.31738741691311295,0.1489689386816717,0.09992257276834214,0.6934290262224581,0.5202923530120523,0.29150568839354074,0.27676251128911106,0.5082182449377274
Shan (North),MMR222,Manton,MMR015019,42887.56684089259,11999.434659827964,0,12,4,5,0,0,3,7,0.01126282660197201,1,0.06666666666666667,0.4067965640726549,0.15792361568352847,0.14390829287233697,0.8174074288694443,0.5720735630914752,0.4969032029729252,0.4483266886322615,0.6178297204592672
Shan (South),MMR222,Pindaya,MMR014006,88109.44569268427,32424,150,17,1,3,1,8,4,7,0.01860111553605262,1,0.06666666666666667,0.33159536645199156,0.0927831720332925,0.04769289743020407,0.720414201183432,0.4619127107293808,0.2267266091260828,0.10213540344536388,0.5084361708834025
Shan (South),MMR222,Ywangan,MMR014007,91697.01993504175,33745,150,57,8,5,0,27,17,60,0.04775625447506764,NA,0,0.3468371356499139,0.11213170840427102,0.07953975314514225,0.7601480420248328,0.6135051950116005,0.21603880845903137,0.10080970017188227,0.5217582750177798
Shan (South),MMR222,Langkho,MMR014018,44787.45905347584,12500.163110611034,0,NA,NA,NA,NA,NA,NA,NA,0,1,0.06666666666666667,0.38104095963205176,0.1856503505763372,0.1674717075379698,0.8149646107178969,0.4122221228210078,0.16538573508005827,0.4442742615074498,0.3518852745415594
Shan (South),MMR222,Mongnai,MMR014019,43815.29198563354,16124,50,3,1,0,0,1,1,1,0.00235303827125404,NA,0,0.4003206467292768,0.17774787109671086,0.16039589859218123,0.7408906882591093,0.3688612018677706,0.1953110168955261,0.4763740849714254,0.4829635588909452
Shan (South),MMR222,Mawkmai,MMR014020,37564.53550142687,6000.108914943583,0,1,1,0,0,0,0,0,6.716789653751758e-4,NA,0,0.5531506829659566,0.21144216091798496,0.21507128199464975,0.8599421357180431,0.6543370943625268,0.3096984195458645,0.5995684813939702,0.6258531775547731
Shan (South),MMR222,Mongpan,MMR014021,28805.03245814827,10600,50,3,2,1,0,0,0,4,0.00372614509689617,NA,0,0.4115768955682144,0.14898619894697593,0.19891256952501415,0.7803976281827695,0.4302442524765843,0.34485972597632586,0.5250157939331139,0.3984038361646611
Shan (South),MMR222,Loilen,MMR014011,138388.81539341103,50927,50,8,0,2,2,4,0,1,0.0149903506305501,NA,0,0.4519578659226585,0.21555854754930892,0.2002187223505745,0.7587407812073204,0.5514552994568602,0.25726080973419285,0.440518928123647,0.5080259747659293
Shan (South),MMR222,Laihka,MMR014012,54253.588674066115,19965,50,1,0,0,0,1,0,0,0.00412142009148504,NA,0,0.4317405806010094,0.20166092183913853,0.206410059231151,0.8375139246341182,0.6043426528818455,0.22334847078304945,0.4622318732685375,0.4060477793763212
Shan (South),MMR222,Nansang,MMR014013,129949.29419646224,47821,1000,9,4,0,0,5,0,3,0.00530590710259922,NA,0,0.4485496766150493,0.17912653871682396,0.2007528164319736,0.7532367149758454,0.5620224556419906,0.29936735004456816,0.44021238389762257,0.4587294535075426
Shan (South),MMR222,Kunhing,MMR014014,59333.30048455188,21835,50,2,0,0,0,1,1,0,0.00222624396540836,NA,0,0.5102657622500998,0.182413902570259,0.2415745296511335,0.8709058565000523,0.7913089569010482,0.41285122063565183,0.5407416550695139,0.39365572959598105
Shan (South),MMR222,Kyethi,MMR014015,82621.9792377435,31215,5000,31,23,1,0,6,1,2,0.02026150365800382,NA,0,0.5851598669419226,0.28748102156943045,0.2661930097001066,0.906569577555282,0.7923074959437837,0.5248610173013977,0.5810741911557393,0.4968868046854627
Shan (South),MMR222,Mongkaing,MMR014016,82544.20587231612,32294,50,55,13,13,0,19,10,11,0.0532774026122732,NA,0,0.554069738387353,0.2794213501307444,0.2701321604775096,0.9239163927691044,0.7546849709512756,0.47501297802387954,0.7334327149121701,0.4733028043325608
Shan (South),MMR222,Monghsu,MMR014017,80830.96973675858,29746,50,6,0,0,0,1,5,1,0.00608769402979512,1,0.06666666666666667,0.5180689562923433,0.2213202614932778,0.1974471612925368,0.8167112986556304,0.8366854198198163,0.40587252410624153,0.5508193143090174,0.4600516840544877
Shan (South),MMR222,Hopong,MMR014003,124824.02941479757,45935,50,7,1,1,0,5,0,1,0.00368860826847696,NA,0,0.3828547372549985,0.10327302024766634,0.0948779401724186,0.7699688993400592,0.5590630831617872,0.2587520581388747,0.380443755926166,0.548456699078326
Shan (South),MMR222,Hsihseng,MMR014004,170025.90940119364,63075,50,7,0,2,0,5,0,2,0.02180902659027058,1,0.06666666666666667,0.39027772950661943,0.08590792600273396,0.10571054681745053,0.6902148112983622,0.6342485005878187,0.2961570122611672,0.3312085801793796,0.6363981794178997
Shan (South),MMR222,Pinlaung,MMR014009,213606.77024246744,78645,50,11,4,1,0,5,1,24,0.03559149538324627,1,0.06666666666666667,0.35427393026291826,0.10113246164810356,0.06776070042143624,0.7533423901324018,0.45362106444932915,0.212981969849509,0.33534362534213996,0.5081100799333109
Shan (South),MMR222,Taunggyi,MMR014001,486701.276652264,179129,200,118,1,23,17,63,14,15,0.1634222067630745,2,0.13333333333333333,0.23016470682256904,0.0471340876806114,0.06801637236676748,0.5012662576470951,0.26568436793953676,0.18241130670090255,0.17156656981064833,0.43855783857577474
Shan (South),MMR222,Nyaungshwe,MMR014002,210440.28322149537,77442,20,15,3,0,0,4,8,41,0.03100710837159375,1,0.06666666666666667,0.28845993031774664,0.08741292412129052,0.1104507540840831,0.6557163329485292,0.41254848460895105,0.2511654750072141,0.16714879759783585,0.436094662835309
Shan (South),MMR222,Kalaw,MMR014005,206747.15941177213,76083,100,41,2,7,4,21,7,15,0.04828362615150934,1,0.06666666666666667,0.29594076190648366,0.06881883207970399,0.06130102618348564,0.6365398620571477,0.36448569432949834,0.25442784232529303,0.2157827702771545,0.4664291919131538
Shan (South),MMR222,Lawksawk,MMR014008,183022.9498121872,67352,20,17,5,4,0,8,0,2,0.01027406485863698,1,0.06666666666666667,0.34566196440527897,0.1108867357372744,0.09920790077734484,0.7094743080076051,0.4910112913448289,0.2665232799332563,0.2488039540194793,0.5113811590823509
Shan (South),MMR222,Pekon,MMR014010,115093.4703517542,48656,150,167,73,30,2,36,26,353,0.24999981932484663,1,0.06666666666666667,0.35115355853185615,0.07538683037759866,0.07930629925992798,0.6805351906158358,0.4391247317490245,0.23012623012623012,0.28028193664523343,0.6752494578143415
Tanintharyi,MMR006,Dawei,MMR006001,156104.6855057658,37777,5667.399944364489,141,29,14,18,51,29,124,0.20546101972521516,NA,0,0.2743677478452438,0.06960456443139147,0.0801175336658028,0.5190165921660732,0.40643472723587376,0.18686889743098,0.0628446872457162,0.4391732431285703
Tanintharyi,MMR006,Launglon,MMR006002,125675.93475263123,30414,4561.96356877042,86,17,4,2,35,28,43,0.0774575998985953,2,0.13333333333333333,0.343197321375226,0.0955520980354271,0.09855221703561608,0.7557152079988081,0.3920639016867848,0.286645618042909,0.0956117774449774,0.5932463368343566
Tanintharyi,MMR006,Thayetchaung,MMR006003,112233.8346799912,27161,4073.911803025714,48,17,3,0,14,14,60,0.04370914296159058,1,0.06666666666666667,0.32883427913852376,0.09644077553990428,0.10250347285009506,0.7023776379531155,0.4147197485288663,0.19942046483549647,0.0591088569829967,0.5934754055817788
Tanintharyi,MMR006,Yebyu,MMR006004,130260.37599431547,31675,4750.808359136868,59,10,16,2,20,11,32,0.05402076330247435,1,0.06666666666666667,0.3612216411301965,0.11641072873721234,0.09569371281571674,0.7190596874289241,0.4114116104276556,0.28020822488287345,0.1880179940564593,0.5674087265013527
Tanintharyi,MMR006,Kawthoung,MMR006009,148728.7911632599,35992,5399.144884661607,15,1,0,4,8,2,10,0.02994097867611855,2,0.13333333333333333,0.3349980923442301,0.1151062648394187,0.11861773416873764,0.5569,0.6850262871654993,0.29643836614944474,0.07668527262035701,0.5129113780228379
Tanintharyi,MMR006,Bokpyin,MMR006010,86800.59531694955,21006,3151.1383960730022,4,3,0,0,1,0,3,0.00287449940442585,NA,0,0.44009951098617206,0.24108301584453876,0.2350662761361363,0.6120377482716998,0.6903818653306102,0.3531912813996676,0.1128141673523288,0.6026958179255761
